student_id,income_level,annual_income,father_name,father_education,father_occupation,mother_name,mother_education,mother_occupation,siblings,family_size,single_parent,guardian_contact,permanent_address
481,Lower-Middle,229636,Mr. Aarav Khanna,Higher Secondary,Government Employee,Mrs. Swati Khanna,Graduate,Homemaker,1,6,0,+918264156118,"114, Street, Bangalore"
482,Lower-Middle,281421,Mr. Deepak Jain,Secondary,Retired,Mrs. Sara Jain,No Formal Education,Homemaker,2,5,0,+917887036685,"481, Street, Vadodara"
483,Lower-Middle,163246,Mr. Atharv Nair,No Formal Education,Farmer,Mrs. Preeti Nair,Primary,Salaried Employee,0,6,1,+919999736276,"291, Road, Visakhapatnam"
484,Upper-Middle,710163,Mr. Dhruv Chatterjee,Primary,Salaried Employee,Mrs. Avni Chatterjee,Graduate,Self-Employed,3,7,0,+918402693636,"58, Road, Visakhapatnam"
485,Low,79739,Mr. Ravi Pandey,Secondary,Daily Wage Worker,Mrs. Kavya Pandey,Higher Secondary,Homemaker,1,5,0,+918119417793,"172, Road, Visakhapatnam"
486,Low,57417,Mr. Dhruv Sethi,Primary,Professional,Mrs. Kiara Sethi,Post-Graduate,Self-Employed,2,7,0,+919538073261,"486, Lane, Delhi"
487,Lower-Middle,190000,Mr. Arnav Ahmed,No Formal Education,Government Employee,Mrs. Ira Ahmed,Primary,Government Employee,2,3,0,+918393868314,"456, Lane, Visakhapatnam"
488,Low,70646,Mr. Ritvik Reddy,Secondary,Self-Employed,Mrs. Rekha Reddy,Graduate,Daily Wage Worker,2,7,0,+918760017176,"144, Lane, Ludhiana"
489,Low,149908,Mr. Shivansh Chatterjee,Graduate,Farmer,Mrs. Suman Chatterjee,Higher Secondary,Homemaker,3,6,0,+918527431971,"228, Street, Ahmedabad"
490,Middle,499959,Mr. Reyansh Kapoor,Secondary,Self-Employed,Mrs. Avni Kapoor,No Formal Education,Government Employee,4,6,0,+919430817782,"127, Road, Nagpur"
491,Low,147301,Mr. Yash Ghosh,No Formal Education,Small Business,Mrs. Ritika Ghosh,Secondary,Homemaker,2,4,0,+919826818945,"308, Lane, Vadodara"
492,Lower-Middle,244533,Mr. Atharv Joshi,Primary,Salaried Employee,Mrs. Aditi Joshi,Primary,Self-Employed,2,4,0,+918962838462,"361, Lane, Patna"
493,Middle,399253,Mr. Varun Rao,Primary,Daily Wage Worker,Mrs. Sakshi Rao,Primary,Daily Wage Worker,2,6,0,+918357578219,"331, Street, Ahmedabad"
494,Middle,303671,Mr. Amit Desai,Graduate,Retired,Mrs. Kiara Desai,No Formal Education,Small Business,0,6,0,+918027963222,"81, Street, Bhopal"
495,Middle,365534,Mr. Ritvik Das,Secondary,Small Business,Mrs. Rani Das,Higher Secondary,Homemaker,0,5,0,+919546389858,"337, Lane, Bhopal"
496,Low,65769,Mr. Sandeep Reddy,Graduate,Government Employee,Mrs. Aditi Reddy,No Formal Education,Self-Employed,1,3,0,+919473384186,"155, Road, Bhopal"
497,Low,124602,Mr. Pranav Saxena,Graduate,Salaried Employee,Mrs. Rani Saxena,Primary,Self-Employed,3,5,0,+919127838745,"295, Street, Pune"
498,Upper-Middle,973445,Mr. Naksh Das,Graduate,Professional,Mrs. Ira Das,No Formal Education,Salaried Employee,2,5,0,+918092828053,"60, Lane, Patna"
499,Lower-Middle,180502,Mr. Arjun Desai,Higher Secondary,Professional,Mrs. Ritika Desai,Primary,Daily Wage Worker,1,4,0,+919748049950,"452, Lane, Lucknow"
500,Low,84845,Mr. Ajay Chatterjee,Secondary,Professional,Mrs. Aditi Chatterjee,No Formal Education,Self-Employed,2,4,0,+918379897381,"123, Road, Pune"
501,Middle,551197,Mr. Ansh Reddy,Graduate,Government Employee,Mrs. Ritika Reddy,Higher Secondary,Farmer,1,4,0,+919760556125,"227, Road, Pune"
502,Middle,310599,Mr. Rudra Pillai,Primary,Salaried Employee,Mrs. Mira Pillai,Higher Secondary,Homemaker,0,7,0,+917221785969,"251, Lane, Kanpur"
503,Lower-Middle,295800,Mr. Dhruv Das,Graduate,Farmer,Mrs. Kriti Das,Primary,Homemaker,3,5,0,+919067984524,"63, Road, Lucknow"
504,Upper-Middle,667286,Mr. Daksh Kaur,Higher Secondary,Retired,Mrs. Sakshi Kaur,No Formal Education,Salaried Employee,1,3,0,+919610728218,"445, Lane, Bangalore"
505,Low,62082,Mr. Nikhil Mishra,No Formal Education,Retired,Mrs. Sakshi Mishra,No Formal Education,Retired,1,5,0,+919209491523,"426, Lane, Visakhapatnam"
506,Low,106154,Mr. Manoj Chopra,Post-Graduate,Government Employee,Mrs. Navya Chopra,Primary,Homemaker,1,6,0,+917027995507,"387, Road, Ahmedabad"
507,Middle,429183,Mr. Krishna Chatterjee,Primary,Government Employee,Mrs. Sunita Chatterjee,Primary,Daily Wage Worker,1,7,0,+917899416464,"410, Lane, Vadodara"
508,Lower-Middle,229806,Mr. Vivaan Pillai,Secondary,Government Employee,Mrs. Aarohi Pillai,Primary,Homemaker,2,6,0,+918077733750,"463, Street, Kolkata"
509,Low,91638,Mr. Vivaan Bose,Secondary,Self-Employed,Mrs. Siya Bose,Secondary,Homemaker,2,7,0,+918050235470,"186, Street, Ludhiana"
510,Lower-Middle,162938,Mr. Ayaan Ahmed,Primary,Daily Wage Worker,Mrs. Rekha Ahmed,Secondary,Homemaker,1,6,0,+918138819487,"151, Street, Indore"
511,Low,97248,Mr. Atharv Sinha,Post-Graduate,Farmer,Mrs. Nisha Sinha,Primary,Salaried Employee,0,7,0,+917906834432,"246, Lane, Visakhapatnam"
512,Lower-Middle,251807,Mr. Varun Desai,No Formal Education,Salaried Employee,Mrs. Simran Desai,Higher Secondary,Salaried Employee,1,7,0,+919212253043,"374, Road, Delhi"
513,Low,134368,Mr. Deepak Sinha,No Formal Education,Salaried Employee,Mrs. Ira Sinha,Post-Graduate,Homemaker,2,7,0,+917180706682,"203, Lane, Indore"
514,Middle,402172,Mr. Kian Reddy,Secondary,Daily Wage Worker,Mrs. Tara Reddy,Primary,Government Employee,1,5,0,+919673300059,"290, Road, Bangalore"
515,Lower-Middle,204617,Mr. Harshit Choudhury,Secondary,Government Employee,Mrs. Tara Choudhury,Graduate,Government Employee,1,4,0,+917554117652,"60, Lane, Patna"
516,Lower-Middle,195873,Mr. Kiaan Arora,Secondary,Self-Employed,Mrs. Tanvi Arora,Graduate,Homemaker,2,5,0,+917572978767,"468, Road, Patna"
517,Middle,359822,Mr. Shaurya Khan,Post-Graduate,Daily Wage Worker,Mrs. Swati Khan,Higher Secondary,Self-Employed,2,5,0,+919684583302,"69, Street, Delhi"
518,Low,139116,Mr. Kabir Bose,Higher Secondary,Retired,Mrs. Ishita Bose,Post-Graduate,Homemaker,1,4,1,+919009994916,"353, Road, Ghaziabad"
519,Lower-Middle,196834,Mr. Arjun Kumar,No Formal Education,Small Business,Mrs. Rekha Kumar,Primary,Homemaker,2,3,0,+917789918559,"98, Street, Coimbatore"
520,Lower-Middle,227454,Mr. Ansh Pandey,Primary,Salaried Employee,Mrs. Swati Pandey,Primary,Self-Employed,2,4,0,+917155304029,"65, Lane, Nagpur"
521,Low,97672,Mr. Prakash Kumar,Primary,Professional,Mrs. Mira Kumar,No Formal Education,Professional,1,7,0,+917124107806,"440, Road, Indore"
522,Lower-Middle,251742,Mr. Arjun Choudhury,Primary,Small Business,Mrs. Divya Choudhury,Primary,Professional,1,7,0,+917692571326,"28, Road, Coimbatore"
523,Low,119612,Mr. Siddharth Kapoor,Primary,Self-Employed,Mrs. Navya Kapoor,Secondary,Homemaker,4,4,0,+919010582908,"493, Street, Lucknow"
524,Lower-Middle,208919,Mr. Arjun Sharma,Higher Secondary,Self-Employed,Mrs. Shanaya Sharma,Graduate,Small Business,1,3,0,+917993872963,"194, Road, Bangalore"
525,Low,82072,Mr. Samar Pillai,Primary,Government Employee,Mrs. Rani Pillai,Secondary,Self-Employed,0,3,0,+918389007245,"306, Lane, Ludhiana"
526,Low,71155,Mr. Shivansh Shah,Graduate,Professional,Mrs. Sunita Shah,Post-Graduate,Government Employee,0,5,0,+918957586706,"227, Lane, Coimbatore"
527,Upper-Middle,927163,Mr. Atharv Ali,Higher Secondary,Salaried Employee,Mrs. Saanvi Ali,No Formal Education,Professional,0,3,0,+917591454306,"344, Lane, Ahmedabad"
528,Low,51645,Mr. Ajay Sharma,Higher Secondary,Daily Wage Worker,Mrs. Sunita Sharma,Primary,Homemaker,1,6,1,+919168415445,"461, Lane, Bhopal"
529,Lower-Middle,282387,Mr. Manoj Mukherjee,Graduate,Professional,Mrs. Swati Mukherjee,Secondary,Self-Employed,2,7,1,+918693189423,"484, Street, Ghaziabad"
530,Lower-Middle,196024,Mr. Samar Pillai,No Formal Education,Professional,Mrs. Sakshi Pillai,Higher Secondary,Homemaker,1,6,0,+918967673848,"347, Road, Nagpur"
531,Low,127798,Mr. Ritvik Verma,Graduate,Professional,Mrs. Tara Verma,No Formal Education,Homemaker,1,4,0,+917586740337,"149, Road, Mumbai"
532,Middle,380381,Mr. Vivaan Bhatia,Graduate,Salaried Employee,Mrs. Siya Bhatia,Primary,Professional,1,4,0,+917311079622,"455, Lane, Chennai"
533,Middle,345518,Mr. Suresh Malhotra,Primary,Retired,Mrs. Pari Malhotra,Secondary,Homemaker,2,3,0,+917643511215,"190, Street, Pune"
534,Lower-Middle,253840,Mr. Varun Tiwari,Higher Secondary,Daily Wage Worker,Mrs. Rekha Tiwari,Primary,Homemaker,2,3,0,+918097871103,"409, Lane, Hyderabad"
535,Lower-Middle,252134,Mr. Arnav Chopra,No Formal Education,Professional,Mrs. Sunita Chopra,No Formal Education,Homemaker,4,6,0,+919268696306,"198, Street, Nagpur"
536,Middle,493419,Mr. Aryan Banerjee,Higher Secondary,Government Employee,Mrs. Ishita Banerjee,Primary,Small Business,0,7,0,+919035504959,"318, Lane, Ghaziabad"
537,Low,81662,Mr. Ansh Hussain,Secondary,Salaried Employee,Mrs. Prisha Hussain,Secondary,Salaried Employee,0,7,0,+918098125218,"326, Lane, Ahmedabad"
538,Middle,341671,Mr. Naksh Mehta,Higher Secondary,Farmer,Mrs. Priya Mehta,No Formal Education,Homemaker,1,4,0,+917147395074,"90, Lane, Patna"
539,Low,92075,Mr. Reyansh Jain,Higher Secondary,Small Business,Mrs. Shanaya Jain,No Formal Education,Homemaker,3,7,0,+919950976663,"150, Street, Nagpur"
540,Middle,467089,Mr. Kunal Reddy,No Formal Education,Farmer,Mrs. Myra Reddy,Higher Secondary,Homemaker,0,5,0,+919860911973,"207, Street, Ghaziabad"
541,Lower-Middle,252873,Mr. Rahul Joshi,Secondary,Self-Employed,Mrs. Riya Joshi,Primary,Homemaker,1,4,0,+918478121414,"481, Street, Ludhiana"
542,High,2631787,Mr. Krishna Chopra,Higher Secondary,Farmer,Mrs. Mira Chopra,Primary,Homemaker,4,4,0,+917981460758,"132, Lane, Coimbatore"
543,Lower-Middle,197035,Mr. Aditya Mishra,Secondary,Self-Employed,Mrs. Sneha Mishra,Primary,Homemaker,2,7,0,+917691827123,"461, Road, Ghaziabad"
544,Middle,388134,Mr. Vikram Sharma,Secondary,Farmer,Mrs. Kriti Sharma,Higher Secondary,Farmer,2,5,0,+918115849741,"4, Road, Jaipur"
545,Lower-Middle,158788,Mr. Yash Banerjee,Secondary,Daily Wage Worker,Mrs. Sakshi Banerjee,Primary,Farmer,3,4,0,+917825280319,"481, Street, Bangalore"
546,Low,74873,Mr. Ritvik Kumar,Primary,Retired,Mrs. Ishita Kumar,Primary,Daily Wage Worker,2,7,0,+919730604209,"379, Lane, Indore"
547,Middle,407151,Mr. Reyansh Singh,Higher Secondary,Government Employee,Mrs. Anika Singh,Primary,Farmer,1,6,0,+919916717090,"465, Road, Delhi"
548,Middle,310518,Mr. Kunal Tiwari,Higher Secondary,Self-Employed,Mrs. Shruti Tiwari,Secondary,Homemaker,1,6,0,+917967423813,"486, Lane, Jaipur"
549,Lower-Middle,211073,Mr. Kian Chopra,No Formal Education,Salaried Employee,Mrs. Aarohi Chopra,Primary,Professional,3,5,0,+918625719579,"296, Lane, Ludhiana"
550,Low,64159,Mr. Kian Shah,Primary,Government Employee,Mrs. Avni Shah,No Formal Education,Homemaker,1,5,0,+918408209099,"440, Street, Nagpur"
551,Low,101388,Mr. Kunal Reddy,Primary,Salaried Employee,Mrs. Sara Reddy,Graduate,Homemaker,3,6,0,+919560750044,"443, Road, Vadodara"
552,Middle,587154,Mr. Aryan Arora,Secondary,Daily Wage Worker,Mrs. Kriti Arora,Primary,Homemaker,3,5,0,+918080625297,"388, Street, Indore"
553,Upper-Middle,895852,Mr. Vedant Chopra,Higher Secondary,Small Business,Mrs. Swati Chopra,Secondary,Government Employee,2,4,0,+917791400728,"94, Lane, Indore"
554,Low,63639,Mr. Vivaan Ghosh,No Formal Education,Government Employee,Mrs. Navya Ghosh,Primary,Homemaker,2,6,0,+917371047850,"329, Street, Indore"
555,Lower-Middle,245583,Mr. Kian Sethi,Secondary,Daily Wage Worker,Mrs. Swati Sethi,No Formal Education,Homemaker,1,6,0,+917991383310,"432, Lane, Vadodara"
556,Upper-Middle,947854,Mr. Vikram Ghosh,No Formal Education,Daily Wage Worker,Mrs. Kavya Ghosh,Secondary,Salaried Employee,3,4,0,+919630744201,"194, Lane, Chennai"
557,Low,140778,Mr. Aditya Ghosh,Graduate,Professional,Mrs. Navya Ghosh,Primary,Daily Wage Worker,2,6,0,+919609368743,"236, Road, Coimbatore"
558,Low,83450,Mr. Rohan Malhotra,No Formal Education,Small Business,Mrs. Kavya Malhotra,Higher Secondary,Salaried Employee,3,3,0,+918912421448,"99, Road, Vadodara"
559,Lower-Middle,250080,Mr. Pranav Choudhury,Primary,Professional,Mrs. Ritika Choudhury,No Formal Education,Government Employee,2,3,0,+918253789979,"5, Street, Coimbatore"
560,Low,56729,Mr. Manoj Arora,Secondary,Professional,Mrs. Pooja Arora,Higher Secondary,Homemaker,3,4,0,+917527554459,"108, Lane, Bangalore"
561,Low,65322,Mr. Ravi Kumar,Primary,Salaried Employee,Mrs. Sunita Kumar,Secondary,Homemaker,2,7,0,+917975070925,"264, Road, Jaipur"
562,Low,92784,Mr. Naksh Jain,Secondary,Professional,Mrs. Ira Jain,Secondary,Daily Wage Worker,0,6,0,+919292690194,"390, Road, Jaipur"
563,Upper-Middle,756208,Mr. Aditya Bhatia,Post-Graduate,Farmer,Mrs. Aarohi Bhatia,Graduate,Professional,2,6,0,+917665164061,"326, Road, Coimbatore"
564,Middle,486992,Mr. Atharv Singh,Graduate,Daily Wage Worker,Mrs. Meera Singh,Secondary,Small Business,3,3,0,+917335829412,"436, Road, Vadodara"
565,Lower-Middle,217299,Mr. Sai Mishra,Secondary,Professional,Mrs. Anvi Mishra,No Formal Education,Daily Wage Worker,0,4,0,+917687677125,"169, Lane, Kolkata"
566,Low,138669,Mr. Krishna Joshi,Primary,Professional,Mrs. Ananya Joshi,Graduate,Homemaker,0,6,0,+918241063140,"110, Road, Vadodara"
567,Lower-Middle,212525,Mr. Ansh Sharma,Higher Secondary,Daily Wage Worker,Mrs. Diya Sharma,Graduate,Small Business,0,6,0,+918767716368,"184, Street, Coimbatore"
568,Middle,537747,Mr. Kunal Ahmed,Graduate,Professional,Mrs. Rekha Ahmed,Secondary,Salaried Employee,1,5,0,+917132963186,"414, Road, Kanpur"
569,Middle,580571,Mr. Kabir Sharma,Higher Secondary,Retired,Mrs. Suman Sharma,Primary,Government Employee,2,3,0,+918741713534,"339, Street, Vadodara"
570,Lower-Middle,218686,Mr. Aryan Ghosh,Graduate,Professional,Mrs. Rani Ghosh,Higher Secondary,Homemaker,2,6,0,+917137591712,"338, Road, Ghaziabad"
571,Low,83543,Mr. Ishaan Chatterjee,No Formal Education,Salaried Employee,Mrs. Ira Chatterjee,Higher Secondary,Professional,2,7,0,+917173898181,"320, Street, Jaipur"
572,Lower-Middle,230331,Mr. Aarav Shah,Higher Secondary,Government Employee,Mrs. Prisha Shah,No Formal Education,Professional,1,4,0,+918758027415,"9, Lane, Kanpur"
573,Lower-Middle,291814,Mr. Kian Arora,Primary,Self-Employed,Mrs. Anjali Arora,No Formal Education,Government Employee,1,3,0,+919987284080,"408, Street, Coimbatore"
574,Middle,423056,Mr. Harshit Mishra,Higher Secondary,Salaried Employee,Mrs. Sunita Mishra,Secondary,Government Employee,2,4,0,+917581833336,"176, Lane, Jaipur"
575,Low,88837,Mr. Ishaan Rao,Primary,Professional,Mrs. Priya Rao,Higher Secondary,Small Business,3,4,1,+919694633213,"12, Road, Nagpur"
576,Lower-Middle,266079,Mr. Atharv Bose,Secondary,Daily Wage Worker,Mrs. Kriti Bose,Higher Secondary,Government Employee,2,6,0,+917600514970,"55, Road, Patna"
577,Middle,460533,Mr. Varun Malhotra,Secondary,Daily Wage Worker,Mrs. Ritika Malhotra,Higher Secondary,Homemaker,1,6,0,+919832510510,"365, Street, Ghaziabad"
578,Upper-Middle,940957,Mr. Samar Mukherjee,Post-Graduate,Farmer,Mrs. Nisha Mukherjee,Secondary,Homemaker,1,5,0,+919944637280,"462, Street, Ludhiana"
579,Low,77699,Mr. Shaurya Malhotra,Post-Graduate,Farmer,Mrs. Preeti Malhotra,Higher Secondary,Homemaker,3,5,0,+918743357707,"369, Lane, Delhi"
580,Lower-Middle,262785,Mr. Aarav Rao,Graduate,Daily Wage Worker,Mrs. Anika Rao,Graduate,Government Employee,1,3,0,+917897494599,"189, Road, Chennai"
581,Middle,330117,Mr. Suresh Jain,Secondary,Self-Employed,Mrs. Pari Jain,No Formal Education,Small Business,3,6,0,+917200819738,"292, Road, Ghaziabad"
582,Low,69546,Mr. Shaurya Singh,Secondary,Self-Employed,Mrs. Anika Singh,Primary,Homemaker,2,3,0,+918859262074,"216, Road, Bangalore"
583,Lower-Middle,280608,Mr. Kunal Hussain,No Formal Education,Government Employee,Mrs. Shruti Hussain,No Formal Education,Small Business,1,6,0,+919209603551,"70, Road, Ghaziabad"
584,Lower-Middle,222708,Mr. Ravi Khan,Secondary,Farmer,Mrs. Pooja Khan,Secondary,Small Business,3,6,0,+918901471834,"202, Street, Delhi"
585,Middle,561989,Mr. Kunal Pillai,No Formal Education,Retired,Mrs. Shanaya Pillai,No Formal Education,Homemaker,2,4,1,+919687512893,"356, Lane, Coimbatore"
586,Lower-Middle,151132,Mr. Kian Hussain,Graduate,Government Employee,Mrs. Kavya Hussain,No Formal Education,Salaried Employee,1,5,1,+918286594806,"473, Street, Bangalore"
587,High,1198397,Mr. Atharv Khanna,Higher Secondary,Salaried Employee,Mrs. Myra Khanna,No Formal Education,Salaried Employee,2,3,0,+917459167712,"300, Lane, Jaipur"
588,Middle,379665,Mr. Ayaan Sethi,Secondary,Salaried Employee,Mrs. Sunita Sethi,Primary,Farmer,3,3,0,+917810972560,"223, Road, Ghaziabad"
589,Middle,317333,Mr. Raj Kumar,Higher Secondary,Small Business,Mrs. Swati Kumar,Secondary,Homemaker,1,6,0,+919754647236,"318, Road, Lucknow"
590,Middle,330466,Mr. Daksh Verma,Primary,Retired,Mrs. Sara Verma,Higher Secondary,Daily Wage Worker,0,7,1,+917961062339,"497, Road, Coimbatore"
591,Lower-Middle,233859,Mr. Advait Kumar,Primary,Retired,Mrs. Diya Kumar,Primary,Homemaker,0,7,0,+917592265043,"456, Street, Mumbai"
592,Middle,443643,Mr. Ishaan Mukherjee,Primary,Retired,Mrs. Zara Mukherjee,No Formal Education,Government Employee,3,7,0,+919586143439,"87, Road, Jaipur"
593,Low,121400,Mr. Kian Chatterjee,No Formal Education,Retired,Mrs. Kiara Chatterjee,Graduate,Homemaker,1,5,0,+919091525287,"96, Lane, Indore"
594,Low,68070,Mr. Prakash Patel,Primary,Government Employee,Mrs. Divya Patel,Post-Graduate,Self-Employed,1,7,0,+917918249445,"280, Lane, Hyderabad"
595,Upper-Middle,935028,Mr. Kabir Pandey,Secondary,Retired,Mrs. Anika Pandey,No Formal Education,Homemaker,1,3,0,+917173445743,"411, Road, Ghaziabad"
596,Low,106174,Mr. Kiaan Saxena,Primary,Farmer,Mrs. Aadhya Saxena,No Formal Education,Homemaker,0,6,0,+919886116529,"209, Lane, Delhi"
597,Low,128636,Mr. Vikram Saxena,Primary,Retired,Mrs. Aarohi Saxena,Primary,Homemaker,0,7,0,+917033847621,"260, Street, Kolkata"
598,Low,73616,Mr. Kabir Singh,Secondary,Salaried Employee,Mrs. Neha Singh,Higher Secondary,Government Employee,4,5,0,+918166516687,"172, Lane, Lucknow"
599,Low,122896,Mr. Vedant Gupta,Graduate,Professional,Mrs. Kiara Gupta,Secondary,Homemaker,2,4,0,+917239827777,"46, Street, Bhopal"
600,Lower-Middle,296123,Mr. Kabir Kumar,Secondary,Farmer,Mrs. Zara Kumar,Secondary,Homemaker,1,3,0,+919010879702,"291, Road, Lucknow"
601,Middle,509255,Mr. Ansh Hussain,Higher Secondary,Farmer,Mrs. Zara Hussain,No Formal Education,Government Employee,4,3,1,+917353161625,"325, Lane, Coimbatore"
602,Middle,419208,Mr. Kunal Khanna,Higher Secondary,Daily Wage Worker,Mrs. Aanya Khanna,Higher Secondary,Small Business,1,3,0,+919507475199,"449, Road, Visakhapatnam"
603,Middle,491533,Mr. Sai Hussain,Primary,Small Business,Mrs. Pari Hussain,Secondary,Small Business,0,4,0,+918481846795,"309, Road, Mumbai"
604,Low,139648,Mr. Atharv Chopra,Graduate,Salaried Employee,Mrs. Tara Chopra,No Formal Education,Retired,0,6,0,+917805480344,"255, Lane, Kanpur"
605,Middle,545612,Mr. Kiaan Tiwari,Graduate,Small Business,Mrs. Tara Tiwari,Post-Graduate,Government Employee,1,5,0,+917586963500,"367, Road, Visakhapatnam"
606,Lower-Middle,276102,Mr. Deepak Ghosh,Higher Secondary,Professional,Mrs. Pooja Ghosh,Higher Secondary,Government Employee,2,4,0,+917183467140,"111, Street, Coimbatore"
607,Low,99690,Mr. Deepak Iyer,Primary,Retired,Mrs. Sakshi Iyer,Higher Secondary,Homemaker,3,6,0,+917525353868,"139, Road, Pune"
608,Low,132502,Mr. Kiaan Bhatia,Graduate,Farmer,Mrs. Avni Bhatia,Primary,Homemaker,2,6,0,+919076641468,"163, Road, Ludhiana"
609,Middle,349327,Mr. Aryan Khanna,No Formal Education,Retired,Mrs. Nisha Khanna,Primary,Homemaker,1,4,0,+917542383002,"47, Road, Bangalore"
610,Lower-Middle,198338,Mr. Rudra Mishra,No Formal Education,Farmer,Mrs. Riya Mishra,Higher Secondary,Retired,2,6,0,+917487810138,"133, Lane, Coimbatore"
611,Lower-Middle,182357,Mr. Aarav Hussain,Primary,Small Business,Mrs. Saanvi Hussain,Secondary,Homemaker,1,4,0,+919320358454,"299, Road, Indore"
612,Low,133756,Mr. Dhruv Sharma,Graduate,Daily Wage Worker,Mrs. Meera Sharma,Primary,Homemaker,2,7,0,+919808675729,"241, Street, Patna"
613,Middle,483637,Mr. Abhinav Mehta,Higher Secondary,Daily Wage Worker,Mrs. Ananya Mehta,Primary,Government Employee,0,5,0,+918646348653,"20, Lane, Ghaziabad"
614,Middle,516796,Mr. Ishaan Arora,Graduate,Small Business,Mrs. Diya Arora,Secondary,Farmer,3,6,0,+919982673451,"157, Street, Ghaziabad"
615,High,1016246,Mr. Advait Reddy,Post-Graduate,Farmer,Mrs. Neha Reddy,No Formal Education,Homemaker,1,6,0,+918475569157,"433, Lane, Vadodara"
616,Middle,516292,Mr. Amit Agarwal,Secondary,Small Business,Mrs. Suman Agarwal,Primary,Homemaker,2,4,1,+918348309501,"161, Lane, Ghaziabad"
617,Lower-Middle,190989,Mr. Shivansh Gupta,Higher Secondary,Daily Wage Worker,Mrs. Anvi Gupta,No Formal Education,Homemaker,2,3,1,+919100401162,"384, Street, Chennai"
618,Low,73205,Mr. Aarav Iyer,Secondary,Government Employee,Mrs. Simran Iyer,Higher Secondary,Homemaker,2,4,0,+917520153248,"43, Lane, Ludhiana"
619,Low,74746,Mr. Shaurya Choudhury,Graduate,Professional,Mrs. Pooja Choudhury,Primary,Homemaker,2,6,0,+917541820742,"370, Lane, Bangalore"
620,Lower-Middle,241974,Mr. Ankit Kapoor,Secondary,Self-Employed,Mrs. Ritika Kapoor,Secondary,Salaried Employee,2,4,1,+919191359680,"442, Road, Kanpur"
621,Low,75174,Mr. Raj Jain,Graduate,Retired,Mrs. Navya Jain,Secondary,Homemaker,1,3,0,+918905949550,"129, Lane, Hyderabad"
622,Low,83210,Mr. Arnav Kumar,Higher Secondary,Professional,Mrs. Mira Kumar,Higher Secondary,Homemaker,1,3,0,+919556277090,"500, Road, Hyderabad"
623,Lower-Middle,237853,Mr. Daksh Nair,Primary,Professional,Mrs. Anvi Nair,Higher Secondary,Self-Employed,1,7,0,+919589513856,"126, Lane, Delhi"
624,Lower-Middle,180985,Mr. Sai Agarwal,Higher Secondary,Self-Employed,Mrs. Siya Agarwal,Primary,Homemaker,2,7,0,+918753345254,"382, Street, Kanpur"
625,Upper-Middle,614897,Mr. Reyansh Mehta,Secondary,Salaried Employee,Mrs. Saanvi Mehta,Secondary,Small Business,3,7,1,+917045418475,"56, Lane, Delhi"
626,Middle,304800,Mr. Rudra Sharma,Graduate,Retired,Mrs. Aditi Sharma,No Formal Education,Homemaker,2,3,0,+919967180729,"236, Lane, Ghaziabad"
627,Middle,360386,Mr. Manoj Tiwari,Higher Secondary,Small Business,Mrs. Anvi Tiwari,Primary,Retired,2,5,0,+919367523131,"142, Road, Delhi"
628,Middle,365335,Mr. Vihaan Chatterjee,Primary,Self-Employed,Mrs. Pooja Chatterjee,No Formal Education,Government Employee,0,6,0,+919768347591,"206, Lane, Bangalore"
629,Middle,377474,Mr. Sai Arora,No Formal Education,Farmer,Mrs. Siya Arora,Secondary,Homemaker,0,4,0,+917437162443,"254, Street, Bangalore"
630,Middle,354963,Mr. Arjun Bose,No Formal Education,Salaried Employee,Mrs. Sara Bose,Higher Secondary,Government Employee,1,3,1,+919975719663,"243, Street, Patna"
631,Middle,439757,Mr. Shivansh Verma,Primary,Professional,Mrs. Ananya Verma,Primary,Homemaker,1,6,0,+917686279093,"412, Street, Ghaziabad"
632,Middle,370345,Mr. Vedant Hussain,Secondary,Government Employee,Mrs. Divya Hussain,Primary,Homemaker,0,4,0,+919044812257,"151, Road, Pune"
633,Middle,358769,Mr. Manoj Patel,Graduate,Farmer,Mrs. Saanvi Patel,Primary,Self-Employed,3,6,0,+917648497811,"215, Lane, Kolkata"
634,Lower-Middle,245825,Mr. Ajay Choudhury,Secondary,Small Business,Mrs. Ananya Choudhury,Primary,Self-Employed,2,7,0,+919036615813,"247, Street, Patna"
635,Low,126601,Mr. Vikram Saxena,Secondary,Retired,Mrs. Kiara Saxena,No Formal Education,Small Business,2,6,1,+918720112932,"207, Lane, Chennai"
636,Low,116048,Mr. Prakash Pandey,Graduate,Government Employee,Mrs. Sneha Pandey,Primary,Self-Employed,0,3,0,+918246898190,"453, Road, Kolkata"
637,Middle,381835,Mr. Amit Ghosh,Higher Secondary,Small Business,Mrs. Neha Ghosh,Secondary,Self-Employed,3,4,1,+919890980278,"47, Road, Visakhapatnam"
638,Low,108569,Mr. Arjun Ali,Graduate,Daily Wage Worker,Mrs. Avni Ali,Primary,Homemaker,3,7,0,+917025560520,"62, Lane, Patna"
639,Upper-Middle,932925,Mr. Vihaan Verma,No Formal Education,Retired,Mrs. Simran Verma,Secondary,Homemaker,0,4,0,+919495385918,"392, Road, Coimbatore"
640,Middle,516908,Mr. Reyansh Pandey,No Formal Education,Self-Employed,Mrs. Ritika Pandey,Higher Secondary,Homemaker,1,6,0,+918126524821,"150, Street, Vadodara"
641,Lower-Middle,251454,Mr. Shivansh Shah,Primary,Farmer,Mrs. Nisha Shah,No Formal Education,Homemaker,0,4,1,+918092957924,"250, Street, Chennai"
